sample_idx,pair_idx,target,bin_i,bin_j,rho_true,rho_mean,rho_variance,rho_std,mean_minus_truth,abs_mean_minus_truth
7,11,density,16,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,16,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,19,0.0,7286.4478,6650302.0,2578.8179,7286.4478,7286.4478
7,11,density,17,20,0.0,57914.14,4629330.0,2151.588,57914.14,57914.14
7,11,density,17,21,76434.125,85590.61,3276842.0,1810.205,9156.484,9156.484
7,11,density,17,22,122294.45,86368.766,3930193.2,1982.4714,-35925.688,35925.688
7,11,density,17,23,76433.945,46552.41,4875317.0,2208.012,-29881.535,29881.535
7,11,density,17,24,30573.613,783.4209,2348224.2,1532.3917,-29790.191,29790.191
7,11,density,17,25,15286.807,0.0,0.0,0.0,-15286.807,15286.807
7,11,density,17,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,33,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,34,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,35,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,36,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,37,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,38,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,17,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,19,0.0,24157.387,8971587.0,2995.2607,24157.387,24157.387
7,11,density,18,20,76433.945,94622.68,6578619.0,2564.8818,18188.734,18188.734
7,11,density,18,21,137581.42,126702.8,6660062.0,2580.7097,-10878.625,10878.625
7,11,density,18,22,137581.27,118848.53,7230800.5,2689.0146,-18732.734,18732.734
7,11,density,18,23,61147.156,58162.734,8746626.0,2957.4695,-2984.4219,2984.4219
7,11,density,18,24,15286.807,22.072088,19946.271,141.23128,-15264.734,15264.734
7,11,density,18,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,33,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,34,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,35,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,36,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,37,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,38,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,18,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,19,0.0,32449.69,14508669.0,3809.0247,32449.69,32449.69
7,11,density,19,20,61147.11,128426.64,10167336.0,3188.626,67279.53,67279.53
7,11,density,19,21,137581.31,173371.69,13093118.0,3618.4414,35790.375,35790.375
7,11,density,19,22,214015.14,164924.1,12942438.0,3597.56,-49091.047,49091.047
7,11,density,19,23,122294.22,84218.45,13619166.0,3690.4155,-38075.766,38075.766
7,11,density,19,24,30573.592,300.94995,1441344.1,1200.5599,-30272.643,30272.643
7,11,density,19,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,33,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,34,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,35,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,36,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,37,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,38,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,19,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,19,15286.807,31758.115,25217640.0,5021.717,16471.309,16471.309
7,11,density,20,20,45860.367,154707.34,15802869.0,3975.2822,108846.98,108846.98
7,11,density,20,21,152868.25,221261.34,21925658.0,4682.484,68393.09,68393.09
7,11,density,20,22,336309.75,222778.0,22440832.0,4737.1753,-113531.75,113531.75
7,11,density,20,23,152867.89,128968.734,19827502.0,4452.8086,-23899.156,23899.156
7,11,density,20,24,15286.807,14106.223,46639970.0,6829.346,-1180.584,1180.584
7,11,density,20,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,33,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,34,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,35,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,36,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,37,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,38,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,20,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,19,0.0,11118.895,39426184.0,6279.0273,11118.895,11118.895
7,11,density,21,20,91720.664,154783.22,28613880.0,5349.1943,63062.555,63062.555
7,11,density,21,21,229302.2,268092.56,32322142.0,5685.257,38790.36,38790.36
7,11,density,21,22,473890.7,291292.22,38707970.0,6221.5728,-182598.47,182598.47
7,11,density,21,23,198728.11,191903.97,26478196.0,5145.697,-6824.1406,6824.1406
7,11,density,21,24,30573.592,54838.312,55308348.0,7436.9585,24264.72,24264.72
7,11,density,21,25,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,33,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,34,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,35,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,36,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,37,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,38,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,21,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,1,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,2,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,3,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,4,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,5,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,6,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,7,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,8,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,9,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,10,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,11,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,12,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,13,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,14,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,15,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,16,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,17,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,18,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,19,15286.807,0.0,0.0,0.0,-15286.807,15286.807
7,11,density,22,20,107007.52,126582.64,53808156.0,7335.4043,19575.117,19575.117
7,11,density,22,21,382170.62,313582.66,46431356.0,6814.0557,-68587.97,68587.97
7,11,density,22,22,580898.6,394896.44,76218824.0,8730.339,-186002.19,186002.19
7,11,density,22,23,428030.1,287830.44,40073136.0,6330.3345,-140199.66,140199.66
7,11,density,22,24,91720.836,125087.93,67619880.0,8223.131,33367.094,33367.094
7,11,density,22,25,30573.613,135.98198,812191.1,901.2165,-30437.63,30437.63
7,11,density,22,26,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,27,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,28,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,29,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,30,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,31,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,32,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,33,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,34,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,35,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,36,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,37,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,38,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,39,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,40,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,41,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,42,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,43,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,44,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,45,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,46,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,47,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,48,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,49,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,50,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,51,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,52,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,53,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,54,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,55,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,56,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,57,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,58,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,59,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,60,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,61,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,62,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,22,63,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,23,0,0.0,0.0,0.0,0.0,0.0,0.0
7,11,density,23,1,0.0,0.0,0.0,0.0,0.0,0.0
